Time,BPM,GSR,EmotionState
15:14:43,108,400,Relax
15:14:44,104,406,Relax
15:14:44,99,399,Relax
15:14:45,93,406,Relax
15:14:46,86,404,Relax
15:14:47,83,407,Relax
15:14:47,82,407,Relax
15:14:48,86,393,Relax
15:14:48,92,403,Relax
15:14:49,92,400,Relax
15:14:49,92,398,Relax
15:14:50,91,405,Relax
15:14:51,91,397,Relax
15:14:52,91,393,Relax
15:14:52,92,386,Relax
15:14:53,93,387,Relax
15:14:54,92,392,Relax
15:14:54,88,392,Relax
15:14:55,83,394,Relax
15:14:56,86,384,Relax
15:14:56,92,395,Relax
15:14:57,93,395,Relax
15:14:57,94,393,Relax
15:14:58,94,392,Relax
15:14:59,93,389,Relax
15:14:59,95,354,Relax
15:15:00,101,384,Relax
15:15:00,105,400,Relax
15:15:01,112,389,Relax
15:15:01,114,400,Relax
15:15:02,107,402,Relax
15:15:02,113,392,Relax
15:15:02,122,401,Relax
15:15:03,123,407,Relax
15:15:04,124,407,Relax
15:15:04,120,410,Relax
15:15:05,111,411,Relax
15:15:06,109,414,Relax
15:15:06,103,413,Relax
15:15:07,97,410,Relax
15:15:08,96,398,Relax
15:15:08,91,391,Relax
15:15:09,85,393,Relax
15:15:10,85,386,Relax
15:15:10,86,385,Relax
15:15:11,87,392,Relax
15:15:12,87,395,Relax
15:15:13,85,403,Relax
15:15:14,83,402,Relax
15:15:14,82,402,Relax
15:15:15,83,399,Relax
15:15:16,84,401,Relax
15:15:16,88,387,Relax
15:15:16,93,401,Relax
15:15:17,93,394,Relax
15:15:18,92,397,Relax
15:15:18,91,411,Relax
15:15:19,94,405,Relax
15:15:20,96,404,Relax
15:15:20,97,405,Relax
15:15:21,98,397,Relax
15:15:22,98,396,Relax
15:15:22,93,399,Relax
15:15:23,87,400,Relax
15:15:24,85,407,Relax
15:15:25,85,409,Relax
15:15:25,85,405,Relax
15:15:26,86,402,Relax
15:15:27,87,404,Relax
15:15:27,91,388,Relax
15:15:27,96,398,Relax
15:15:28,96,402,Relax
15:15:29,97,401,Relax
15:15:29,96,403,Relax
15:15:30,97,408,Relax
15:15:31,97,407,Relax
15:15:31,98,406,Relax
15:15:32,98,408,Relax
15:15:33,98,406,Relax
15:15:33,94,406,Relax
15:15:34,89,407,Relax
15:15:35,89,412,Relax
15:15:35,89,414,Relax
15:15:36,91,414,Relax
15:15:37,92,417,Relax
15:15:37,93,418,Relax
15:15:38,91,416,Relax
15:15:39,89,424,Relax
15:15:40,88,422,Relax
15:15:40,86,423,Relax
15:15:41,86,421,Relax
15:15:42,85,416,Relax
15:15:42,85,419,Relax
15:15:43,84,425,Relax
15:15:44,82,420,Relax
15:15:45,82,423,Relax
15:15:45,83,426,Relax
15:15:46,84,424,Relax
15:15:47,84,428,Relax
15:15:47,83,422,Relax
15:15:48,83,429,Relax
15:15:49,82,429,Relax
15:15:50,82,431,Relax
15:15:50,83,429,Relax
15:15:51,84,431,Relax
15:15:51,87,418,Relax
15:15:52,92,431,Relax
15:15:53,92,433,Relax
15:15:53,92,429,Relax
15:15:54,93,433,Relax
15:15:55,94,430,Relax
15:15:55,94,426,Relax
15:15:56,95,427,Relax
15:15:57,96,426,Relax
15:15:57,95,422,Relax
15:15:58,89,422,Relax
15:15:59,83,423,Relax
15:16:00,81,428,Relax
15:16:01,81,424,Relax
15:16:01,81,429,Relax
15:16:02,81,427,Relax
15:16:03,80,430,Relax
15:16:03,80,429,Relax
15:16:04,79,425,Relax
15:16:05,80,427,Relax
15:16:06,81,426,Relax
15:16:06,83,424,Relax
15:16:07,85,426,Relax
15:16:07,86,424,Relax
15:16:08,86,428,Relax
15:16:09,84,426,Relax
15:16:10,84,422,Relax
15:16:11,83,423,Relax
15:16:11,83,423,Relax
15:16:12,83,432,Relax
15:16:13,82,429,Relax
15:16:13,81,424,Relax
15:16:14,80,431,Relax
15:16:15,80,431,Relax
15:16:16,80,425,Relax
15:16:16,84,413,Relax
15:16:16,91,427,Relax
15:16:17,92,426,Relax
15:16:18,93,419,Relax
15:16:18,94,351,Relax
15:16:19,95,347,Relax
15:16:19,101,337,Relax
15:16:20,109,385,Relax
15:16:20,109,356,Relax
15:16:21,108,345,Relax
15:16:22,102,344,Relax
15:16:23,95,343,Relax
15:16:23,96,342,Relax
15:16:24,101,329,Relax
15:16:24,107,340,Relax
15:16:25,106,365,Relax
15:16:25,101,350,Relax
15:16:26,93,343,Relax
15:16:27,93,345,Relax
15:16:28,94,343,Relax
15:16:28,100,370,Relax
15:16:28,107,346,Relax
15:16:29,107,351,Relax
15:16:29,105,355,Relax
15:16:30,103,379,Relax
15:16:30,110,379,Relax
15:16:30,120,372,Relax
15:16:31,132,327,Relax
15:16:31,135,365,Relax
15:16:32,137,364,Relax
15:16:32,132,359,Relax
15:16:33,123,367,Relax
15:16:34,125,370,Relax
15:16:34,129,366,Relax
15:16:34,134,375,Relax
15:16:35,127,377,Relax
15:16:35,120,378,Relax
15:16:36,113,374,Relax
15:16:37,114,375,Relax
15:16:37,114,379,Relax
15:16:38,115,381,Relax
15:16:38,115,379,Relax
15:16:39,116,386,Relax
15:16:39,112,382,Relax
15:16:40,106,389,Relax
15:16:40,106,391,Relax
15:16:41,107,397,Relax
15:16:42,108,400,Relax
15:16:42,108,393,Relax
15:16:43,109,391,Relax
15:16:43,110,402,Relax
15:16:44,110,400,Relax
15:16:44,111,400,Relax
15:16:45,111,397,Relax
15:16:45,111,393,Relax
15:16:46,111,387,Relax
15:16:47,108,387,Relax
15:16:47,103,392,Relax
15:16:48,99,392,Relax
15:16:49,93,401,Relax
15:16:50,91,402,Relax
15:16:50,88,406,Relax
15:16:51,86,396,Relax
15:16:52,85,399,Relax
15:16:52,83,401,Relax
15:16:53,82,394,Relax
15:16:54,82,396,Relax
15:16:55,83,399,Relax
15:16:55,85,402,Relax
15:16:55,92,392,Relax
15:16:56,99,405,Relax
15:16:56,101,405,Relax
15:16:57,103,406,Relax
15:16:58,104,410,Relax
15:16:58,104,408,Relax
15:16:59,104,407,Relax
15:16:59,105,401,Relax
15:17:00,106,408,Relax
15:17:00,111,394,Relax
15:17:01,114,402,Relax
15:17:01,107,397,Relax
15:17:02,106,400,Relax
15:17:03,105,400,Relax
15:17:03,104,400,Relax
15:17:04,103,403,Relax
15:17:05,102,408,Relax
15:17:05,101,414,Relax
15:17:06,100,414,Relax
15:17:07,96,412,Relax
15:17:07,91,409,Relax
15:17:08,91,417,Relax
15:17:09,90,408,Relax
15:17:09,88,417,Relax
15:17:10,85,416,Relax
15:17:11,84,416,Relax
15:17:12,83,417,Relax
15:17:13,83,422,Relax
15:17:13,83,421,Relax
15:17:14,81,417,Relax
15:17:15,80,421,Relax
15:17:16,77,417,Relax
15:17:16,76,424,Relax
15:17:17,77,417,Relax
15:17:18,81,423,Relax
15:17:18,83,423,Relax
15:17:19,84,417,Relax
15:17:20,83,422,Relax
15:17:20,86,411,Relax
15:17:21,92,424,Relax
15:17:21,92,424,Relax
15:17:22,93,421,Relax
15:17:23,95,427,Relax
15:17:23,96,423,Relax
15:17:24,100,414,Relax
15:17:24,107,422,Relax
15:17:25,108,415,Relax
15:17:25,109,415,Relax
15:17:26,103,416,Relax
15:17:27,96,417,Relax
15:17:28,95,423,Relax
15:17:28,95,419,Relax
15:17:29,95,416,Relax
15:17:30,94,421,Relax
15:17:30,90,422,Relax
15:17:31,84,421,Relax
15:17:32,83,424,Relax
15:17:33,82,425,Relax
15:17:33,82,426,Relax
15:17:34,84,425,Relax
15:17:35,86,424,Relax
15:17:35,87,426,Relax
15:17:36,87,426,Relax
15:17:37,86,428,Relax
15:17:37,84,421,Relax
15:17:38,83,427,Relax
15:17:39,83,422,Relax
15:17:40,84,425,Relax
15:17:40,84,422,Relax
15:17:41,87,414,Relax
15:17:41,92,426,Relax
15:17:42,91,426,Relax
15:17:43,90,425,Relax
15:17:43,90,424,Relax
15:17:44,93,420,Relax
15:17:45,95,419,Relax
15:17:45,97,415,Relax
15:17:46,97,410,Relax
15:17:47,92,408,Relax
15:17:48,86,411,Relax
15:17:49,80,413,Relax
15:17:49,79,421,Relax
15:17:50,80,419,Relax
15:17:51,81,420,Relax
15:17:51,81,415,Relax
15:17:52,80,426,Relax
15:17:53,78,419,Relax
15:17:54,78,420,Relax
15:17:54,81,422,Relax
15:17:55,82,424,Relax
15:17:56,83,423,Relax
15:17:57,83,427,Relax
15:17:57,83,429,Relax
15:17:58,82,427,Relax
15:17:59,82,423,Relax
15:17:59,83,424,Relax
15:18:00,85,424,Relax
15:18:01,85,416,Relax
15:18:01,86,409,Relax
15:18:02,87,399,Relax
15:18:02,89,398,Relax
15:18:03,90,403,Relax
15:18:04,89,396,Relax
15:18:05,88,401,Relax
15:18:06,85,407,Relax
15:18:06,84,415,Relax
15:18:07,83,413,Relax
15:18:08,83,416,Relax
15:18:08,82,417,Relax
15:18:09,81,410,Relax
15:18:10,80,416,Relax
15:18:11,80,415,Relax
15:18:11,81,420,Relax
15:18:12,81,416,Relax
15:18:13,83,423,Relax
15:18:13,84,423,Relax
15:18:14,83,423,Relax
15:18:15,82,427,Relax
15:18:16,82,424,Relax
15:18:16,83,420,Relax
15:18:17,84,433,Relax
15:18:18,84,429,Relax
15:18:18,84,437,Relax
15:18:19,83,432,Relax
15:18:20,82,438,Relax
15:18:21,82,429,Relax
15:18:21,84,418,Relax
15:18:22,84,401,Relax
15:18:23,84,390,Relax
15:18:23,87,396,Relax
15:18:24,89,368,Relax
15:18:24,90,405,Relax
15:18:25,94,406,Relax
15:18:25,103,410,Relax
15:18:26,108,415,Relax
15:18:26,116,416,Relax
15:18:26,126,425,Relax
15:18:27,131,421,Relax
15:18:27,142,421,Relax
15:18:27,149,414,Relax
15:18:28,160,397,Happy
15:18:28,173,415,Happy
15:18:28,181,413,Happy
15:18:28,181,412,Happy
15:18:29,196,376,Happy
15:18:29,200,414,Happy
15:18:29,196,412,Happy
15:18:29,218,409,Happy
15:18:30,215,401,Happy
15:18:30,215,404,Happy
15:18:31,177,413,Happy
15:18:31,167,345,Happy
15:18:32,161,341,Happy
15:18:32,157,356,Happy
15:18:32,157,351,Happy
15:18:34,121,364,Happy
15:18:35,110,484,Happy
15:18:35,105,489,Happy
15:18:35,107,444,Happy
15:18:36,105,491,Happy
15:18:36,113,491,Happy
15:18:37,115,496,Happy
15:18:37,116,497,Happy
15:18:37,117,518,Happy
15:18:38,112,518,Happy
15:18:38,141,471,Happy
15:18:38,161,474,Happy
15:18:39,154,498,Happy
15:18:40,147,452,Happy
15:18:40,148,455,Happy
15:18:40,155,426,Happy
15:18:40,157,432,Happy
15:18:41,162,445,Happy
15:18:41,161,419,Happy
15:18:41,171,402,Happy
15:18:43,126,515,Happy
15:18:44,110,513,Happy
15:18:44,113,520,Happy
15:18:45,113,518,Happy
15:18:45,110,516,Happy
15:18:46,104,519,Happy
15:18:47,97,521,Happy
15:18:47,90,521,Happy
15:18:48,85,515,Happy
15:18:49,81,517,Happy
15:18:49,96,524,Relax
15:18:50,95,528,Relax
15:18:51,93,522,Relax
15:18:51,90,529,Relax
15:18:52,89,530,Relax
15:18:53,88,522,Relax
15:18:53,89,526,Relax
15:18:54,88,527,Relax
15:18:55,88,529,Relax
15:18:55,90,529,Relax
15:18:56,91,535,Relax
15:18:56,97,502,Happy
15:18:57,102,535,Happy
15:18:57,110,528,Happy
15:18:57,119,524,Happy
15:18:57,128,524,Happy
15:18:58,143,519,Happy
15:18:59,135,520,Happy
15:18:59,136,411,Happy
15:19:00,136,406,Happy
15:19:00,129,409,Happy
15:19:01,138,407,Happy
15:19:01,142,416,Happy
15:19:05,120,406,Happy
15:19:08,238,403,Happy
15:19:08,238,410,Happy
15:19:09,218,410,Happy
15:19:09,199,498,Happy
15:19:10,182,505,Happy
15:19:10,178,505,Happy
15:19:10,178,502,Happy
15:19:11,159,503,Happy
15:19:12,142,508,Happy
15:19:12,129,497,Happy
15:19:13,125,490,Happy
15:19:13,125,493,Happy
15:19:13,128,491,Happy
15:19:13,136,495,Happy
15:19:14,132,489,Happy
15:19:15,125,486,Happy
15:19:15,117,491,Happy
15:19:16,120,492,Happy
15:19:16,129,493,Happy
15:19:16,142,501,Happy
15:19:17,136,502,Happy
15:19:18,123,500,Happy
15:19:19,111,502,Happy
15:19:19,101,500,Happy
15:19:20,100,505,Happy
15:19:21,97,506,Happy
15:19:22,94,504,Happy
15:19:23,87,505,Happy
15:19:24,79,473,Relax
15:19:24,75,506,Relax
15:19:29,88,511,Relax
15:19:29,89,521,Relax
15:19:30,90,518,Relax
15:19:30,90,517,Relax
15:19:31,89,513,Relax
15:19:32,87,504,Relax
15:19:33,86,497,Relax
15:19:34,85,496,Relax
15:19:34,85,499,Relax
15:19:35,85,505,Relax
15:19:36,85,501,Relax
15:19:36,84,503,Relax
15:19:37,83,503,Relax
15:19:38,81,503,Relax
15:19:38,82,502,Relax
15:19:39,84,500,Relax
15:19:40,85,497,Relax
15:19:40,85,501,Relax
15:19:41,84,494,Relax
15:19:42,82,496,Relax
15:19:43,81,486,Relax
15:19:44,81,495,Relax
15:19:44,81,495,Relax
15:19:45,81,494,Relax
15:19:46,79,494,Relax
15:19:47,77,499,Relax
15:19:48,75,496,Relax
15:19:49,74,496,Relax
15:19:49,75,487,Relax
15:19:50,76,496,Relax
15:19:51,77,495,Relax
15:19:51,77,497,Relax
15:19:52,73,492,Relax
15:19:53,71,464,Relax
15:19:54,72,427,Relax
15:19:55,73,431,Relax
15:19:56,76,425,Relax
15:19:56,76,488,Relax
15:19:57,75,428,Relax
15:19:58,75,418,Relax
15:19:59,75,423,Relax
15:19:59,76,477,Relax
15:20:00,82,469,Relax
15:20:00,90,456,Relax
15:20:00,98,465,Relax
15:20:01,97,471,Relax
15:20:02,95,478,Relax
15:20:03,96,483,Relax
15:20:03,99,478,Relax
15:20:04,99,487,Relax
15:20:05,98,485,Relax
15:20:05,97,427,Relax
15:20:06,95,421,Relax
15:20:07,91,423,Relax
15:20:07,85,421,Relax
15:20:08,90,423,Relax
15:20:08,96,458,Relax
15:20:09,96,440,Relax
15:20:10,94,434,Relax
15:20:10,94,428,Relax
15:20:11,94,435,Relax
15:20:11,99,426,Relax
15:20:12,107,436,Relax
15:20:12,106,434,Relax
15:20:13,105,436,Relax
15:20:14,97,449,Relax
15:20:15,89,433,Relax
15:20:16,87,431,Relax
15:20:16,87,437,Relax
15:20:17,88,438,Relax
15:20:18,87,436,Relax
15:20:19,83,441,Relax
15:20:19,76,442,Relax
15:20:20,75,435,Relax
15:20:21,75,439,Relax
15:20:22,77,437,Relax
15:20:22,79,440,Relax
15:20:23,81,441,Relax
15:20:24,80,437,Relax
15:20:25,80,440,Relax
15:20:25,79,442,Relax
15:20:26,80,441,Relax
15:20:27,81,442,Relax
15:20:28,82,441,Relax
15:20:28,82,444,Relax
15:20:29,81,442,Relax
15:20:30,81,442,Relax
15:20:30,81,435,Relax
15:20:31,82,441,Relax
15:20:32,82,444,Relax
15:20:33,82,443,Relax
15:20:33,81,449,Relax
15:20:34,81,432,Relax
15:20:35,81,437,Relax
15:20:36,82,442,Relax
15:20:36,83,439,Relax
15:20:37,83,443,Relax
15:20:38,82,439,Relax
15:20:38,82,439,Relax
15:20:39,83,445,Relax
15:20:40,84,443,Relax
15:20:41,85,448,Relax
15:20:41,85,446,Relax
15:20:42,85,443,Relax
15:20:43,84,444,Relax
15:20:43,84,441,Relax
15:20:44,85,448,Relax
15:20:45,85,449,Relax
15:20:46,85,449,Relax
15:20:46,84,446,Relax
15:20:47,84,449,Relax
15:20:48,84,447,Relax
15:20:48,85,449,Relax
15:20:49,86,454,Relax
15:20:50,86,450,Relax
15:20:50,85,452,Relax
15:20:51,84,450,Relax
15:20:52,84,450,Relax
15:20:53,84,445,Relax
15:20:53,85,452,Relax
15:20:54,86,450,Relax
15:20:55,86,444,Relax
15:20:55,86,432,Relax
15:20:56,86,444,Relax
15:20:56,88,415,Relax
15:20:57,88,408,Relax
15:20:58,84,443,Relax
15:20:59,83,407,Relax
15:21:00,83,435,Relax
15:21:00,83,404,Relax
15:21:01,83,388,Relax
15:21:02,85,443,Relax
15:21:02,85,452,Relax
15:21:03,86,445,Relax
15:21:03,88,384,Relax
15:21:04,94,385,Relax
15:21:04,106,457,Relax
15:21:04,117,455,Relax
15:21:05,125,457,Relax
15:21:05,128,460,Relax
15:21:05,134,451,Relax
15:21:06,146,447,Relax
15:21:06,150,371,Relax
15:21:07,162,362,Relax
15:21:07,171,371,Relax
15:21:07,172,365,Relax
15:21:07,181,372,Relax
15:21:08,167,373,Relax
15:21:08,158,374,Relax
15:21:09,167,373,Relax
15:21:09,174,385,Relax
15:21:10,159,382,Happy
15:21:10,164,378,Happy
15:21:10,166,382,Happy
15:21:10,164,375,Happy
15:21:11,164,373,Happy
15:21:11,161,374,Happy
15:21:12,163,370,Happy
15:21:12,173,367,Happy
15:21:12,176,371,Happy
15:21:12,171,375,Happy
15:21:13,189,373,Happy
15:21:13,184,376,Happy
15:21:14,171,348,Happy
15:21:14,170,350,Happy
15:21:14,170,356,Happy
15:21:14,174,356,Happy
15:21:16,143,363,Happy
15:21:16,129,365,Happy
15:21:20,140,369,Happy
15:21:21,130,353,Happy
15:21:21,129,343,Happy
15:21:22,129,337,Happy
15:21:22,121,312,Relax
15:21:23,121,318,Relax
15:21:23,120,327,Relax
15:21:24,123,334,Relax
15:21:24,128,349,Relax
15:21:24,126,352,Relax
15:21:25,124,344,Relax
15:21:25,130,348,Relax
15:21:26,127,344,Relax
15:21:27,112,348,Relax
15:21:28,108,346,Relax
15:21:29,101,348,Relax
15:21:29,97,348,Relax
15:21:30,93,353,Relax
15:21:31,89,356,Relax
15:21:31,88,359,Relax
15:21:32,86,358,Relax
15:21:32,84,359,Relax
15:21:34,79,368,Relax
15:21:35,80,372,Relax
15:21:35,81,367,Relax
15:21:36,82,362,Relax
15:21:36,85,352,Relax
15:21:37,90,366,Relax
15:21:37,89,365,Relax
15:21:38,90,359,Relax
15:21:38,94,363,Relax
15:21:39,91,372,Relax
15:21:40,93,372,Relax
15:21:41,96,370,Relax
15:21:41,98,371,Relax
15:21:42,97,375,Relax
15:21:43,88,380,Relax
15:21:44,80,374,Relax
15:21:45,78,387,Relax
15:21:45,78,372,Relax
15:21:46,78,379,Relax
15:21:46,82,383,Relax
15:21:47,85,382,Relax
15:21:48,86,382,Relax
15:21:49,81,381,Relax
15:21:50,79,387,Relax
15:21:51,80,388,Relax
15:21:51,83,391,Relax
15:21:52,85,390,Relax
15:21:53,83,386,Relax
15:21:53,79,386,Relax
15:21:54,78,382,Relax
15:21:54,80,375,Relax
15:21:55,82,387,Relax
15:21:56,84,388,Relax
15:21:57,85,383,Relax
15:21:57,87,387,Relax
15:21:58,87,391,Relax
15:21:59,87,395,Relax
15:22:00,86,396,Relax
15:22:01,80,394,Relax
15:22:02,78,391,Relax
15:22:02,74,394,Relax
15:22:03,75,384,Relax
15:22:03,81,396,Relax
15:22:04,83,395,Relax
15:22:05,85,395,Relax
15:22:05,84,399,Relax
15:22:06,80,398,Relax
15:22:07,79,397,Relax
15:22:08,83,401,Relax
15:22:09,85,400,Relax
15:22:09,87,400,Relax
15:22:10,85,404,Relax
15:22:11,76,402,Relax
15:22:12,73,406,Relax
15:22:13,70,406,Relax
15:22:14,71,414,Relax
15:22:15,73,408,Relax
15:22:15,75,407,Relax
15:22:16,75,405,Relax
15:22:17,73,409,Relax
15:22:18,70,404,Relax
15:22:19,68,410,Relax
15:22:20,71,409,Relax
15:22:20,73,411,Relax
15:22:21,75,405,Relax
15:22:22,76,414,Relax
15:22:22,76,411,Relax
15:22:23,75,403,Relax
15:22:24,74,408,Relax
15:22:25,74,408,Relax
15:22:26,77,411,Relax
15:22:26,79,417,Relax
15:22:27,79,416,Relax
15:22:28,78,408,Relax
15:22:29,77,389,Relax
15:22:29,80,402,Relax
15:22:29,85,411,Relax
15:22:30,86,404,Relax
15:22:31,89,405,Relax
15:22:31,92,403,Relax
15:22:32,94,384,Relax
15:22:32,96,369,Relax
15:22:33,97,359,Relax
15:22:34,94,362,Relax
15:22:35,93,360,Relax
15:22:36,90,351,Relax
15:22:36,86,345,Relax
15:22:37,86,338,Relax
15:22:38,85,331,Relax
15:22:38,84,331,Relax
15:22:39,86,326,Relax
15:22:39,91,338,Relax
15:22:40,92,346,Relax
15:22:40,99,339,Relax
15:22:41,108,333,Relax
15:22:41,116,344,Relax
15:22:42,116,345,Relax
15:22:42,114,336,Relax
15:22:43,114,286,Relax
15:22:43,121,277,Relax
15:22:44,126,282,Relax
15:22:44,116,289,Relax
15:22:45,118,295,Relax
15:22:45,123,284,Relax
15:22:45,125,289,Relax
15:22:46,115,297,Relax
15:22:47,114,293,Relax
15:22:47,119,285,Relax
15:22:48,129,298,Relax
15:22:48,132,287,Relax
15:22:48,128,293,Relax
15:22:49,128,297,Relax
15:22:49,132,281,Relax
15:22:50,135,284,Relax
15:22:50,125,286,Relax
15:22:51,132,274,Relax
15:22:51,147,287,Relax
15:22:52,137,287,Relax
15:22:52,129,283,Relax
15:22:53,128,285,Relax
15:22:53,127,289,Relax
15:22:53,138,284,Relax
15:22:54,140,291,Relax
15:22:54,129,296,Relax
15:22:55,127,298,Relax
15:22:56,119,295,Relax
15:22:57,107,295,Relax
15:22:57,106,298,Relax
15:22:58,104,290,Relax
15:22:58,104,292,Relax
15:22:59,103,302,Relax
15:22:59,96,304,Relax
15:23:00,91,299,Relax
15:23:01,89,304,Relax
15:23:02,88,302,Relax
15:23:02,92,294,Relax
